77.621186,2,0.001378,-0.018172,0.008405,-0.000072,0.001147,-0.000019,-0.006143,-0.000513,3.096942,0.001423,-0.018730,0.088439,-0.000052,-0.000282,0.048021,0.000026,-0.002204,0.059665,-0.000223,0.000013,-3.097115,0.048021,0.004554,-0.010496,3.086587,0.012162,-0.001842,0.002736
77.640755,2,0.001378,-0.018144,0.008419,0.000237,0.001232,0.000175,-0.006415,-0.000569,3.096984,0.001423,-0.018730,0.088439,0.000047,-0.000732,0.048012,-0.000289,-0.003013,0.059615,-0.000307,-0.000016,-3.097115,0.048012,0.004564,-0.010505,3.086587,0.012637,-0.001819,0.002030
77.661345,2,0.001384,-0.018161,0.008404,0.000308,0.000821,-0.000146,-0.006379,-0.000596,3.097219,0.001423,-0.018730,0.088439,0.000010,-0.000485,0.048021,-0.000452,-0.002034,0.060203,-0.000208,-0.000037,-3.097115,0.048021,0.004592,-0.010501,3.086585,0.012813,-0.002138,0.002266
77.681111,2,0.001390,-0.018158,0.008421,0.000513,0.000650,0.000091,-0.006351,-0.000593,3.097228,0.001423,-0.018730,0.088439,0.000001,-0.000586,0.048011,-0.000774,-0.001934,0.060100,-0.000199,-0.000070,-3.097115,0.048011,0.004585,-0.010522,3.086586,0.012430,-0.001403,0.002138
77.700601,2,0.001343,-0.018113,0.008398,-0.000062,0.001204,-0.000134,-0.006852,-0.001048,3.097250,0.001423,-0.018730,0.088439,0.000317,-0.000846,0.048025,0.000560,-0.003159,0.060575,-0.000318,0.000071,-3.097115,0.048025,0.004584,-0.010541,3.086591,0.012361,-0.001074,0.002116
77.721375,2,0.001339,-0.018098,0.008408,0.000151,0.001413,-0.000287,-0.006832,-0.001252,3.096972,0.001423,-0.018730,0.088439,0.000102,-0.000709,0.048019,-0.000079,-0.003276,0.060945,-0.000332,0.000007,-3.097115,0.048019,0.004576,-0.010537,3.086597,0.011809,-0.001619,0.001955
77.741018,2,0.001313,-0.018055,0.008384,0.000282,0.001496,-0.000315,-0.007295,-0.001522,3.097114,0.001423,-0.018730,0.088439,0.000245,-0.000894,0.048033,-0.000062,-0.003687,0.061191,-0.000374,0.000010,-3.097115,0.048033,0.004573,-0.010526,3.086600,0.012165,-0.001744,0.002255
77.760485,2,0.001337,-0.018081,0.008399,0.000513,0.000998,-0.000152,-0.007058,-0.001337,3.097242,0.001423,-0.018730,0.088439,-0.000038,-0.000514,0.048024,-0.000833,-0.002379,0.061174,-0.000245,-0.000074,-3.097115,0.048024,0.004578,-0.010530,3.086595,0.012250,-0.002224,0.001959
77.781052,2,0.001317,-0.018034,0.008381,0.000122,0.000683,-0.000104,-0.007685,-0.001507,3.097473,0.001423,-0.018730,0.088439,0.000203,-0.000928,0.048035,0.000112,-0.002533,0.061323,-0.000256,0.000023,-3.097115,0.048035,0.004569,-0.010548,3.086603,0.011860,-0.001135,0.001945
77.801198,2,0.001315,-0.018036,0.008394,-0.000075,0.001152,-0.000118,-0.007520,-0.001523,3.097169,0.001423,-0.018730,0.088439,0.000117,-0.000679,0.048027,0.000280,-0.002870,0.061527,-0.000289,0.000041,-3.097115,0.048027,0.004581,-0.010544,3.086601,0.012287,-0.001872,0.002308
77.820777,2,0.001311,-0.018055,0.008394,-0.000085,0.000936,0.000310,-0.007399,-0.001430,3.097314,0.001423,-0.018730,0.088439,0.000130,-0.000582,0.048027,0.000315,-0.002408,0.061203,-0.000243,0.000043,-3.097115,0.048027,0.004558,-0.010538,3.086602,0.010910,-0.002288,0.002370
77.841446,2,0.001338,-0.018047,0.008401,0.000363,0.000505,0.000187,-0.007584,-0.001356,3.097457,0.001423,-0.018730,0.088439,-0.000043,-0.000724,0.048023,-0.000616,-0.001980,0.061537,-0.000203,-0.000054,-3.097115,0.048023,0.004520,-0.010544,3.086619,0.010777,-0.001412,0.002076
77.860977,2,0.001313,-0.018041,0.008391,-0.000281,0.002139,-0.000254,-0.007679,-0.001524,3.097434,0.001423,-0.018730,0.088439,0.000233,-0.000718,0.048029,0.000763,-0.004428,0.062268,-0.000445,0.000097,-3.097115,0.048029,0.004513,-0.010555,3.086606,0.011372,-0.001493,0.002361
77.881579,2,0.001367,-0.018139,0.008408,0.000550,-0.000298,0.000194,-0.006988,-0.001140,3.097262,0.001423,-0.018730,0.088439,-0.000204,-0.000118,0.048019,-0.001138,0.000117,0.061911,0.000007,-0.000116,-3.097115,0.048019,0.004503,-0.010540,3.086599,0.011254,-0.002391,0.002309
77.901029,2,0.001324,-0.018060,0.008387,0.000072,0.001241,-0.000082,-0.007255,-0.001312,3.097161,0.001423,-0.018730,0.088439,0.000320,-0.001078,0.048031,0.000362,-0.003630,0.062450,-0.000366,0.000053,-3.097115,0.048031,0.004504,-0.010531,3.086585,0.011773,-0.002250,0.002730
77.920617,2,0.001322,-0.018034,0.008398,-0.000513,0.002469,-0.000284,-0.007540,-0.001398,3.097254,0.001423,-0.018730,0.088439,0.000113,-0.000829,0.048025,0.000930,-0.005108,0.062873,-0.000513,0.000117,-3.097115,0.048025,0.004519,-0.010531,3.086593,0.012527,-0.002231,0.002365
77.941095,2,0.001329,-0.018046,0.008383,0.000476,0.001014,-0.000101,-0.007424,-0.001429,3.097333,0.001423,-0.018730,0.088439,0.000058,-0.000624,0.048034,-0.000633,-0.002631,0.062857,-0.000269,-0.000052,-3.097115,0.048034,0.004533,-0.010526,3.086593,0.012522,-0.001918,0.001996
77.961737,2,0.001347,-0.018088,0.008410,0.001121,-0.000494,0.000352,-0.007692,-0.001561,3.097491,0.001423,-0.018730,0.088439,-0.000015,-0.000436,0.048018,-0.001711,-0.000094,0.062489,-0.000017,-0.000173,-3.097115,0.048018,0.004539,-0.010518,3.086613,0.012619,-0.002321,0.001711
77.981476,2,0.001331,-0.018081,0.008380,-0.000050,0.000980,-0.000060,-0.006987,-0.001293,3.097157,0.001423,-0.018730,0.088439,0.000177,-0.000688,0.048035,0.000328,-0.002683,0.063198,-0.000270,0.000045,-3.097115,0.048035,0.004514,-0.010519,3.086611,0.011743,-0.001819,0.001718
78.001788,2,0.001322,-0.018084,0.008389,-0.000832,0.002258,-0.000461,-0.007052,-0.001339,3.097202,0.001423,-0.018730,0.088439,0.000147,-0.000630,0.048030,0.001456,-0.004518,0.063864,-0.000451,0.000168,-3.097115,0.048030,0.004535,-0.010515,3.086624,0.012328,-0.001818,0.001750
78.021391,2,0.001485,-0.018117,0.008435,-0.000379,0.000910,0.001341,-0.006608,0.000975,3.098118,0.001423,-0.018730,0.088439,-0.000866,-0.000450,0.048003,-0.000739,-0.002238,0.061859,-0.000230,-0.000065,-3.097115,0.048003,0.004528,-0.010510,3.086626,0.011880,-0.002321,0.001738
78.040692,2,0.001477,-0.018128,0.008431,-0.000378,0.001091,0.001030,-0.006521,0.000888,3.098295,0.001423,-0.018730,0.088439,-0.000011,-0.000543,0.048005,0.000540,-0.002655,0.062420,-0.000267,0.000066,-3.097115,0.048005,0.004544,-0.010536,3.086615,0.012216,-0.001069,0.002291
78.061755,2,0.001510,-0.018253,0.008437,0.000043,0.000649,0.000095,-0.005657,0.001115,3.098004,0.001423,-0.018730,0.088439,-0.000244,0.000116,0.048002,-0.000439,-0.001008,0.063729,-0.000104,-0.000040,-3.097115,0.048002,0.004566,-0.010544,3.086595,0.012622,-0.001164,0.002990
78.081745,2,0.001452,-0.018150,0.008414,0.000136,0.000961,-0.000396,-0.006256,0.000570,3.097809,0.001423,-0.018730,0.088439,0.000259,-0.001095,0.048015,0.000175,-0.003297,0.064532,-0.000333,0.000032,-3.097115,0.048015,0.004590,-0.010551,3.086615,0.012733,-0.001118,0.002343
78.101469,2,0.001456,-0.018136,0.008424,-0.000287,0.002294,-0.000286,-0.006421,0.000613,3.097839,0.001423,-0.018730,0.088439,-0.000057,-0.000668,0.048009,0.000337,-0.004663,0.064585,-0.000471,0.000055,-3.097115,0.048009,0.004600,-0.010567,3.086609,0.012425,-0.001156,0.002196
78.121084,2,0.001499,-0.018212,0.008431,0.000756,-0.000382,0.000411,-0.006215,0.000830,3.098322,0.001423,-0.018730,0.088439,-0.000295,-0.000132,0.048005,-0.001585,0.000143,0.063932,0.000008,-0.000161,-3.097115,0.048005,0.004598,-0.010555,3.086609,0.011970,-0.001740,0.001858
78.140525,2,0.001457,-0.018179,0.008431,0.000760,-0.000404,0.000156,-0.006590,0.000282,3.098091,0.001423,-0.018730,0.088439,0.000186,-0.000722,0.048005,-0.000873,-0.000708,0.064425,-0.000076,-0.000085,-3.097115,0.048005,0.004593,-0.010564,3.086593,0.012056,-0.001467,0.002953
78.161108,2,0.001429,-0.018130,0.008412,0.000669,-0.000408,-0.000404,-0.007191,-0.000142,3.098172,0.001423,-0.018730,0.088439,0.000127,-0.000836,0.048016,-0.000828,-0.000874,0.065304,-0.000092,-0.000080,-3.097115,0.048016,0.004615,-0.010567,3.086580,0.012530,-0.001235,0.002431
78.180527,2,0.001426,-0.018058,0.008413,-0.000036,0.002402,-0.000406,-0.007337,-0.000063,3.098015,0.001423,-0.018730,0.088439,0.000016,-0.001044,0.048016,0.000061,-0.005404,0.065499,-0.000547,0.000030,-3.097115,0.048016,0.004616,-0.010552,3.086595,0.012353,-0.001882,0.002423
78.201059,2,0.001418,-0.018070,0.008391,-0.000474,0.002158,-0.000497,-0.007315,0.000026,3.098026,0.001423,-0.018730,0.088439,0.000039,-0.000601,0.048029,0.000753,-0.004386,0.065818,-0.000441,0.000096,-3.097115,0.048029,0.004615,-0.010576,3.086605,0.011852,-0.001483,0.001848
78.220504,2,0.001482,-0.018178,0.008415,0.000433,-0.000450,0.000080,-0.006530,0.000516,3.098042,0.001423,-0.018730,0.088439,-0.000385,0.000000,0.048015,-0.001241,0.000417,0.065300,0.000037,-0.000128,-3.097115,0.048015,0.004623,-0.010576,3.086601,0.011516,-0.001028,0.002146
78.240984,2,0.001446,-0.018059,0.008414,0.000075,0.001084,0.000597,-0.007366,0.000398,3.098149,0.001423,-0.018730,0.088439,0.000150,-0.001251,0.048015,0.000094,-0.003759,0.064872,-0.000380,0.000026,-3.097115,0.048015,0.004609,-0.010614,3.086604,0.011622,-0.000929,0.002236
78.261604,2,0.001458,-0.018070,0.008422,-0.000624,0.002255,0.000209,-0.007225,0.000507,3.098123,0.001423,-0.018730,0.088439,-0.000091,-0.000609,0.048011,0.000782,-0.004563,0.065527,-0.000459,0.000099,-3.097115,0.048011,0.004604,-0.010625,3.086609,0.011752,-0.000782,0.002064
78.281367,2,0.001456,-0.018105,0.008409,0.000165,0.001111,-0.000097,-0.006719,0.000529,3.097844,0.001423,-0.018730,0.088439,-0.000025,-0.000446,0.048018,-0.000301,-0.002615,0.066096,-0.000266,-0.000019,-3.097115,0.048018,0.004618,-0.010624,3.086601,0.011957,-0.001942,0.002134
78.301258,2,0.001439,-0.018071,0.008414,0.000039,0.000637,-0.000156,-0.007371,0.000299,3.097963,0.001423,-0.018730,0.088439,0.000067,-0.000830,0.048015,0.000026,-0.002486,0.066352,-0.000252,0.000014,-3.097115,0.048015,0.004631,-0.010632,3.086629,0.011859,-0.001396,0.001682
78.321007,2,0.001453,-0.018092,0.008416,0.000263,0.000604,0.000170,-0.007056,0.000412,3.098031,0.001423,-0.018730,0.088439,-0.000099,-0.000532,0.048014,-0.000559,-0.001995,0.066152,-0.000204,-0.000048,-3.097115,0.048014,0.004635,-0.010633,3.086625,0.011993,-0.001813,0.001802
78.340566,2,0.001445,-0.018076,0.008406,0.000067,0.001060,-0.000187,-0.007247,0.000393,3.098000,0.001423,-0.018730,0.088439,0.000019,-0.000735,0.048020,-0.000088,-0.002988,0.066776,-0.000303,0.000004,-3.097115,0.048020,0.004643,-0.010638,3.086617,0.012074,-0.001421,0.002411
78.361107,2,0.001443,-0.018050,0.008406,0.000134,0.001126,-0.000128,-0.007459,0.000341,3.097932,0.001423,-0.018730,0.088439,-0.000012,-0.000808,0.048020,-0.000236,-0.003203,0.066899,-0.000325,-0.000010,-3.097115,0.048020,0.004657,-0.010638,3.086605,0.012195,-0.001451,0.002492
78.380856,2,0.001459,-0.018102,0.008411,0.000324,0.000895,0.000132,-0.006980,0.000473,3.098043,0.001423,-0.018730,0.088439,-0.000120,-0.000362,0.048017,-0.000685,-0.002196,0.066776,-0.000225,-0.000060,-3.097115,0.048017,0.004655,-0.010660,3.086609,0.012174,-0.001367,0.002412
78.401457,2,0.001318,-0.018009,0.008374,0.000867,0.000484,-0.000790,-0.008129,-0.001655,3.097350,0.001423,-0.018730,0.088439,0.000784,-0.001164,0.048039,-0.000144,-0.002786,0.068103,-0.000283,-0.000002,-3.097115,0.048039,0.004663,-0.010659,3.086610,0.012447,-0.001534,0.002129
78.421159,2,0.001322,-0.018032,0.008366,0.000889,0.001195,-0.001096,-0.007636,-0.001658,3.097128,0.001423,-0.018730,0.088439,0.000081,-0.000582,0.048044,-0.001233,-0.002988,0.068674,-0.000308,-0.000111,-3.097115,0.048044,0.004682,-0.010658,3.086620,0.012368,-0.001975,0.001551
78.441006,2,0.001311,-0.018004,0.008380,0.000026,0.001452,0.000119,-0.007918,-0.001661,3.097066,0.001423,-0.018730,0.088439,0.000167,-0.000864,0.048035,0.000187,-0.003802,0.067399,-0.000384,0.000036,-3.097115,0.048035,0.004672,-0.010671,3.086637,0.011924,-0.001718,0.001745
78.461534,2,0.001339,-0.018042,0.008375,0.000193,0.000540,0.000176,-0.007684,-0.001441,3.097386,0.001423,-0.018730,0.088439,-0.000056,-0.000503,0.048039,-0.000397,-0.001902,0.067529,-0.000194,-0.000032,-3.097115,0.048039,0.004668,-0.010683,3.086652,0.011577,-0.001377,0.001508
78.481127,2,0.001325,-0.018044,0.008371,0.000199,0.000488,-0.000198,-0.007657,-0.001514,3.097297,0.001423,-0.018730,0.088439,0.000173,-0.000679,0.048041,-0.000063,-0.002093,0.068173,-0.000212,0.000003,-3.097115,0.048041,0.004658,-0.010682,3.086662,0.011527,-0.001618,0.001901
78.501601,2,0.001319,-0.018002,0.008361,0.000240,0.001020,-0.000342,-0.008128,-0.001769,3.097315,0.001423,-0.018730,0.088439,0.000131,-0.000934,0.048047,-0.000187,-0.003278,0.068546,-0.000333,-0.000004,-3.097115,0.048047,0.004645,-0.010652,3.086668,0.011841,-0.001883,0.001797
78.521334,2,0.001325,-0.018012,0.008364,0.000248,0.001131,-0.000383,-0.007968,-0.001558,3.097330,0.001423,-0.018730,0.088439,0.000066,-0.000666,0.048045,-0.000297,-0.003051,0.068787,-0.000310,-0.000016,-3.097115,0.048045,0.004653,-0.010652,3.086670,0.011698,-0.002041,0.002068
78.540893,2,0.001436,-0.018101,0.008394,-0.000748,0.000862,0.000676,-0.006969,0.000254,3.098160,0.001423,-0.018730,0.088439,-0.000573,-0.000176,0.048027,0.000238,-0.001918,0.067683,-0.000193,0.000033,-3.097115,0.048027,0.004673,-0.010671,3.086675,0.012454,-0.001632,0.002097
78.561517,2,0.001364,-0.018139,0.008384,0.001519,-0.001145,-0.000307,-0.007117,-0.001448,3.097116,0.001423,-0.018730,0.088439,0.000403,-0.000411,0.048033,-0.001698,0.000734,0.069064,0.000067,-0.000175,-3.097115,0.048033,0.004685,-0.010661,3.086662,0.012439,-0.001575,0.002771
78.584042,2,0.001314,-0.018022,0.008359,0.000980,0.000541,-0.000733,-0.007912,-0.001689,3.097379,0.001423,-0.018730,0.088439,0.000333,-0.001225,0.048048,-0.000999,-0.003012,0.069803,-0.000309,-0.000088,-3.097115,0.048048,0.004687,-0.010658,3.086642,0.012611,-0.002132,0.002694
78.601505,2,0.001433,-0.018070,0.008404,-0.000046,0.000834,0.000912,-0.007204,0.000071,3.098116,0.001423,-0.018730,0.088439,-0.000693,-0.000389,0.048021,-0.001002,-0.002205,0.067988,-0.000228,-0.000092,-3.097115,0.048021,0.004710,-0.010655,3.086636,0.012494,-0.001652,0.002611
78.621021,1,0.001430,-0.018031,0.008394,-0.000599,0.001726,0.000932,-0.007538,0.000159,3.098168,0.001423,-0.018730,0.088439,0.000000,0.000000,0.000000,0.000864,-0.002965,0.010419,-0.000298,0.000101,-3.096735,0.000000,0.004737,-0.010645,3.086636,0.012813,-0.002850,0.002236
78.640568,1,0.001453,-0.018079,0.008397,-0.000042,0.001217,-0.000097,-0.006964,0.000424,3.097819,0.001423,-0.018730,0.088439,0.000000,0.000000,0.000000,0.000032,-0.002208,0.011653,-0.000225,0.000013,-3.096069,0.000000,0.004737,-0.010623,3.086630,0.012420,-0.002102,0.002378
78.661217,2,0.001429,-0.018054,0.008408,0.000095,0.000805,0.000312,-0.007337,0.000187,3.098096,0.001394,-0.018634,0.088395,-0.000154,-0.000189,0.047992,-0.000405,-0.001877,0.068851,-0.000192,-0.000033,-3.096069,0.047992,0.004749,-0.010645,3.086636,0.012384,-0.001860,0.002385
78.682387,2,0.001450,-0.018070,0.008409,0.000164,0.000666,0.000296,-0.007233,0.000355,3.097993,0.001394,-0.018634,0.088395,-0.000153,-0.000492,0.047992,-0.000508,-0.002128,0.069069,-0.000218,-0.000042,-3.096069,0.047992,0.004742,-0.010645,3.086620,0.012004,-0.001793,0.002548
78.700834,2,0.001453,-0.018088,0.008408,0.000040,0.001167,0.000004,-0.006825,0.000543,3.097928,0.001394,-0.018634,0.088395,-0.000078,-0.000444,0.047993,-0.000211,-0.002812,0.069610,-0.000286,-0.000009,-3.096069,0.047993,0.004755,-0.010658,3.086629,0.012366,-0.001362,0.002191
78.721591,2,0.001476,-0.018087,0.008410,-0.000020,0.001522,0.000013,-0.006747,0.000762,3.097911,0.001394,-0.018634,0.088395,-0.000188,-0.000555,0.047991,-0.000288,-0.003517,0.069784,-0.000357,-0.000014,-3.096069,0.047991,0.004741,-0.010675,3.086630,0.011916,-0.000930,0.002081
78.741216,2,0.001491,-0.018141,0.008415,-0.000081,0.000831,0.000185,-0.006248,0.001119,3.097871,0.001394,-0.018634,0.088395,-0.000177,-0.000221,0.047988,-0.000179,-0.001988,0.069768,-0.000202,-0.000009,-3.096069,0.047988,0.004745,-0.010693,3.086635,0.011686,-0.000832,0.002514
78.760951,2,0.001484,-0.018119,0.008421,-0.000153,0.000951,0.000330,-0.006492,0.000909,3.097844,0.001394,-0.018634,0.088395,-0.000055,-0.000626,0.047984,0.000113,-0.002781,0.069778,-0.000281,0.000024,-3.096069,0.047984,0.004740,-0.010707,3.086651,0.011851,-0.001577,0.001551
78.781587,2,0.001499,-0.018102,0.008417,0.000065,0.000742,0.000006,-0.006936,0.001208,3.098150,0.001394,-0.018634,0.088395,-0.000178,-0.000614,0.047987,-0.000400,-0.002454,0.070363,-0.000250,-0.000030,-3.096069,0.047987,0.004739,-0.010696,3.086650,0.012153,-0.001752,0.001989
78.801152,2,0.001509,-0.018085,0.008429,0.000459,0.000628,0.000210,-0.007105,0.001052,3.097939,0.001394,-0.018634,0.088395,-0.000165,-0.000637,0.047980,-0.000972,-0.002323,0.070303,-0.000239,-0.000088,-3.096069,0.047980,0.004746,-0.010677,3.086631,0.012189,-0.002344,0.002322
78.820606,2,0.001450,-0.018066,0.008405,0.000205,0.001076,-0.000250,-0.007324,0.000546,3.097925,0.001394,-0.018634,0.088395,0.000250,-0.000666,0.047994,0.000029,-0.003044,0.071059,-0.000308,0.000016,-3.096069,0.047994,0.004763,-0.010688,3.086645,0.012775,-0.002266,0.002363
78.841436,2,0.001523,-0.018228,0.008415,0.000712,-0.000271,-0.000308,-0.005940,0.000991,3.097859,0.001394,-0.018634,0.088395,-0.000488,0.000386,0.047988,-0.001838,0.000547,0.071315,0.000047,-0.000188,-3.096069,0.047988,0.004741,-0.010681,3.086639,0.011327,-0.001802,0.002786
78.860983,2,0.001438,-0.018035,0.008400,0.000205,0.000926,-0.000068,-0.007656,0.000371,3.098281,0.001394,-0.018634,0.088395,0.000383,-0.001570,0.047997,0.000224,-0.004180,0.071232,-0.000422,0.000041,-3.096069,0.047997,0.004732,-0.010679,3.086623,0.011908,-0.001863,0.002272
78.881610,2,0.001464,-0.018063,0.008405,-0.000415,0.002716,-0.000278,-0.007108,0.000467,3.097960,0.001394,-0.018634,0.088395,-0.000194,-0.000436,0.047994,0.000288,-0.005174,0.071676,-0.000522,0.000052,-3.096069,0.047994,0.004746,-0.010669,3.086623,0.012335,-0.002028,0.002678
78.901598,2,0.001454,-0.018043,0.008396,0.000266,0.001589,-0.000094,-0.007233,0.000530,3.097920,0.001394,-0.018634,0.088395,-0.000010,-0.000690,0.047999,-0.000456,-0.003876,0.071657,-0.000394,-0.000029,-3.096069,0.047999,0.004751,-0.010662,3.086619,0.012113,-0.002436,0.002227
78.921074,2,0.001452,-0.018063,0.008393,0.000063,0.000680,-0.000341,-0.007310,0.000353,3.098230,0.001394,-0.018634,0.088395,-0.000049,-0.000469,0.048002,-0.000210,-0.002191,0.072147,-0.000223,-0.000012,-3.096069,0.048002,0.004744,-0.010646,3.086622,0.012025,-0.002515,0.002405
78.941537,2,0.001452,-0.018048,0.008401,0.000342,0.000863,0.000076,-0.007277,0.000361,3.097944,0.001394,-0.018634,0.088395,-0.000057,-0.000660,0.047997,-0.000643,-0.002757,0.071832,-0.000282,-0.000053,-3.096069,0.047997,0.004746,-0.010655,3.086609,0.011955,-0.001579,0.002459
78.965862,2,0.001326,-0.017992,0.008358,0.000807,0.000211,-0.001055,-0.008278,-0.001771,3.097261,0.001394,-0.018634,0.088395,0.000587,-0.000874,0.048022,-0.000375,-0.002106,0.073436,-0.000215,-0.000028,-3.096069,0.048022,0.004744,-0.010648,3.086630,0.011975,-0.001812,0.002015
78.981736,2,0.001333,-0.017993,0.008371,0.001082,0.000427,-0.000782,-0.008130,-0.001632,3.097321,0.001394,-0.018634,0.088395,0.000021,-0.000630,0.048015,-0.001638,-0.002069,0.073295,-0.000217,-0.000157,-3.096069,0.048015,0.004724,-0.010634,3.086633,0.011788,-0.001863,0.001488
79.001713,2,0.001304,-0.018010,0.008363,0.000017,0.000963,0.000078,-0.007963,-0.001783,3.097138,0.001394,-0.018634,0.088395,0.000232,-0.000545,0.048019,0.000273,-0.002748,0.072441,-0.000277,0.000040,-3.096069,0.048019,0.004720,-0.010641,3.086657,0.011858,-0.001836,0.001539
79.021312,2,0.001320,-0.018006,0.008362,-0.000032,0.000804,-0.000192,-0.008033,-0.001699,3.097209,0.001394,-0.018634,0.088395,-0.000007,-0.000644,0.048020,-0.000011,-0.002665,0.072958,-0.000270,0.000011,-3.096069,0.048020,0.004707,-0.010648,3.086658,0.011421,-0.001604,0.002204
79.040848,2,0.001326,-0.018019,0.008359,0.000165,0.000862,-0.000142,-0.007973,-0.001658,3.097374,0.001394,-0.018634,0.088395,0.000037,-0.000548,0.048022,-0.000240,-0.002613,0.073089,-0.000265,-0.000013,-3.096069,0.048022,0.004696,-0.010649,3.086650,0.011562,-0.001689,0.002202
79.061466,2,0.001328,-0.018018,0.008363,0.000129,0.000965,-0.000069,-0.007845,-0.001563,3.097156,0.001394,-0.018634,0.088395,0.000061,-0.000622,0.048019,-0.000151,-0.002884,0.073192,-0.000293,-0.000002,-3.096069,0.048019,0.004688,-0.010633,3.086647,0.011350,-0.001777,0.002545
79.081503,2,0.001315,-0.018011,0.008357,0.000052,0.001137,-0.000044,-0.007955,-0.001752,3.097240,0.001394,-0.018634,0.088395,0.000141,-0.000658,0.048023,0.000084,-0.003204,0.073361,-0.000324,0.000023,-3.096069,0.048023,0.004665,-0.010647,3.086646,0.011292,-0.001780,0.001914
79.101178,2,0.001307,-0.017985,0.008374,0.000265,0.000926,0.000261,-0.008244,-0.001879,3.097307,0.001394,-0.018634,0.088395,0.000127,-0.000783,0.048013,-0.000256,-0.003082,0.073173,-0.000313,-0.000012,-3.096069,0.048013,0.004679,-0.010623,3.086648,0.011796,-0.001970,0.002229
79.120928,2,0.001329,-0.018024,0.008359,0.000213,0.001016,0.000067,-0.007756,-0.001594,3.097094,0.001394,-0.018634,0.088395,-0.000046,-0.000413,0.048022,-0.000438,-0.002669,0.073604,-0.000272,-0.000032,-3.096069,0.048022,0.004679,-0.010623,3.086644,0.011903,-0.002229,0.002053
79.141439,1,0.001296,-0.017977,0.008365,0.000088,0.001027,-0.000224,-0.008289,-0.001985,3.097235,0.001394,-0.018634,0.088395,0.000000,0.000000,-0.263600,-0.000182,-0.002070,-0.300442,-0.000219,-0.000009,-3.090125,-0.263600,0.004678,-0.010592,3.086638,0.012039,-0.002424,0.002668
79.161440,1,0.001329,-0.018013,0.008365,0.000076,0.000719,0.000123,-0.007904,-0.001602,3.097157,0.001394,-0.018634,0.088395,0.000000,0.000000,-0.721200,-0.000164,-0.001613,-0.851934,-0.000181,-0.000010,-3.075995,-0.721200,0.004684,-0.010605,3.086619,0.012289,-0.001803,0.002841
